season,match_id,match_name,home_team,away_team,bowling_team,venue,city,country,innings_id,name,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs,captain,href
2016,980937,GL v RCB,GL,RCB,GL,"Saurashtra Cricket Association Stadium, Rajkot",Rajkot,India,1,DS Kulkarni,Dhawal Kulkarni,4,0,39,1,9.75,6,3,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/277955.html
2016,980937,GL v RCB,GL,RCB,GL,"Saurashtra Cricket Association Stadium, Rajkot",Rajkot,India,1,PV Tambe,Pravin Tambe,3,0,24,1,8,4,3,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/587152.html
2016,980937,GL v RCB,GL,RCB,GL,"Saurashtra Cricket Association Stadium, Rajkot",Rajkot,India,1,SB Jakati,Shadab Jakati,3,0,28,0,9.33,2,2,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/29655.html
2016,980937,GL v RCB,GL,RCB,GL,"Saurashtra Cricket Association Stadium, Rajkot",Rajkot,India,1,RA Jadeja,Ravindra Jadeja,3,0,17,0,5.66,5,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/234675.html
2016,980937,GL v RCB,GL,RCB,GL,"Saurashtra Cricket Association Stadium, Rajkot",Rajkot,India,1,DJ Bravo,Dwayne Bravo,4,0,43,0,10.75,5,4,1,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/51439.html
2016,980937,GL v RCB,GL,RCB,RCB,"Saurashtra Cricket Association Stadium, Rajkot",Rajkot,India,2,YS Chahal,Yuzvendra Chahal,4,0,33,1,8.25,6,1,1,1,1,FALSE,https://www.espncricinfo.com/ci/content/player/430246.html
2016,980937,GL v RCB,GL,RCB,RCB,"Saurashtra Cricket Association Stadium, Rajkot",Rajkot,India,2,KW Richardson,Kane Richardson,4,0,53,1,13.25,6,4,3,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/272262.html
2016,980937,GL v RCB,GL,RCB,RCB,"Saurashtra Cricket Association Stadium, Rajkot",Rajkot,India,2,Iqbal Abdulla,Iqbal Abdulla,4,0,41,0,10.25,5,4,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/277237.html
2016,980937,GL v RCB,GL,RCB,RCB,"Saurashtra Cricket Association Stadium, Rajkot",Rajkot,India,2,SR Watson,Shane Watson,3.3,0,31,1,8.85,6,4,0,1,1,FALSE,https://www.espncricinfo.com/ci/content/player/8180.html
2016,980937,GL v RCB,GL,RCB,RCB,"Saurashtra Cricket Association Stadium, Rajkot",Rajkot,India,2,T Shamsi,Tabraiz Shamsi,4,0,21,1,5.25,11,2,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/379145.html
2016,980939,RPS v KKR,RPS,KKR,KKR,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,M Morkel,Morne Morkel,3,0,30,0,10,8,3,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/46538.html
2016,980939,RPS v KKR,RPS,KKR,KKR,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,AD Russell,Andre Russell,2,0,16,0,8,3,2,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/276298.html
2016,980939,RPS v KKR,RPS,KKR,KKR,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,Shakib Al Hasan,Shakib Al Hasan,3,0,14,1,4.66,7,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/56143.html
2016,980939,RPS v KKR,RPS,KKR,KKR,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,SP Narine,Sunil Narine,4,0,32,1,8,8,1,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/230558.html
2016,980939,RPS v KKR,RPS,KKR,KKR,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,PP Chawla,Piyush Chawla,3,0,26,0,8.66,4,1,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/32966.html
2016,980939,RPS v KKR,RPS,KKR,KKR,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,R Sathish,Rajagopal Sathish,3,0,20,1,6.66,4,0,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/33870.html
2016,980939,RPS v KKR,RPS,KKR,KKR,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,UT Yadav,Umesh Yadav,2,0,16,1,8,3,0,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/376116.html
2016,980939,RPS v KKR,RPS,KKR,RPS,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,JA Morkel,Albie Morkel,3,0,36,2,12,5,5,1,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/46248.html
2016,980939,RPS v KKR,RPS,KKR,RPS,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,NLTC Perera,Thisara Perera,3.3,0,28,2,8,8,3,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/233514.html
2016,980939,RPS v KKR,RPS,KKR,RPS,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,R Ashwin,Ravichandran Ashwin,2,0,21,0,10.5,4,0,2,3,0,FALSE,https://www.espncricinfo.com/ci/content/player/26421.html
2016,980939,RPS v KKR,RPS,KKR,RPS,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,R Bhatia,Rajat Bhatia,4,0,19,2,4.75,8,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/26907.html
2016,980939,RPS v KKR,RPS,KKR,RPS,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,Ankit Sharma,Ankit Sharma,3,0,26,0,8.66,5,0,2,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/422992.html
2016,980939,RPS v KKR,RPS,KKR,RPS,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,M Ashwin,Murugan Ashwin,4,0,32,1,8,10,2,2,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/528067.html
2016,980941,PBKS v MI,PBKS,MI,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,Sandeep Sharma,Sandeep Sharma,4,0,20,1,5,13,2,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/438362.html
2016,980941,PBKS v MI,PBKS,MI,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,MG Johnson,Mitchell Johnson,4,0,43,1,10.75,8,8,0,0,1,FALSE,https://www.espncricinfo.com/ci/content/player/6033.html
2016,980941,PBKS v MI,PBKS,MI,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,AR Patel,Axar Patel,4,0,41,1,10.25,4,2,3,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/554691.html
2016,980941,PBKS v MI,PBKS,MI,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,MM Sharma,Mohit Sharma,4,0,38,3,9.5,7,5,0,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/537119.html
2016,980941,PBKS v MI,PBKS,MI,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,GJ Maxwell,Glenn Maxwell,1,0,11,0,11,1,0,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/325026.html
2016,980941,PBKS v MI,PBKS,MI,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,P Sahu,Pardeep Sahu,3,0,35,0,11.66,1,1,3,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/34155.html
2016,980941,PBKS v MI,PBKS,MI,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,TG Southee,Tim Southee,4,0,28,2,7,11,1,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/232364.html
2016,980941,PBKS v MI,PBKS,MI,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,MJ McClenaghan,Mitchell McClenaghan,4,0,32,2,8,7,3,0,2,1,FALSE,https://www.espncricinfo.com/ci/content/player/319439.html
2016,980941,PBKS v MI,PBKS,MI,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,JJ Bumrah,Jasprit Bumrah,4,0,26,3,6.5,7,0,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/625383.html
2016,980941,PBKS v MI,PBKS,MI,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,KH Pandya,Krunal Pandya,2,0,20,0,10,2,2,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/471342.html
2016,980941,PBKS v MI,PBKS,MI,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,Harbhajan Singh,Harbhajan Singh,4,0,31,0,7.75,8,3,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/29264.html
2016,980941,PBKS v MI,PBKS,MI,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,KA Pollard,Kieron Pollard,2,0,25,0,12.5,0,2,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/230559.html
2016,980943,SRH v RPS,SRH,RPS,RPS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,AB Dinda,Ashok Dinda,4,1,23,3,5.75,16,2,1,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/227712.html
2016,980943,SRH v RPS,SRH,RPS,RPS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,MR Marsh,Mitchell Marsh,4,0,14,2,3.5,15,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/272450.html
2016,980943,SRH v RPS,SRH,RPS,RPS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,NLTC Perera,Thisara Perera,4,0,32,1,8,8,2,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/233514.html
2016,980943,SRH v RPS,SRH,RPS,RPS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,R Ashwin,Ravichandran Ashwin,4,0,14,1,3.5,12,0,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/26421.html
2016,980943,SRH v RPS,SRH,RPS,RPS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,R Bhatia,Rajat Bhatia,3,0,24,0,8,4,1,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/26907.html
2016,980943,SRH v RPS,SRH,RPS,RPS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,M Ashwin,Murugan Ashwin,1,0,6,0,6,1,0,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/528067.html
2016,980943,SRH v RPS,SRH,RPS,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,B Kumar,Bhuvneshwar Kumar,3,1,17,1,5.66,10,1,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/326016.html
2016,980943,SRH v RPS,SRH,RPS,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,A Nehra,Ashish Nehra,3,0,21,1,7,12,3,0,4,0,FALSE,https://www.espncricinfo.com/ci/content/player/31820.html
2016,980943,SRH v RPS,SRH,RPS,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,Mustafizur Rahman,Mustafizur Rahman,2,0,21,0,10.5,6,4,0,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/330902.html
2016,980943,SRH v RPS,SRH,RPS,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,Bipul Sharma,Bipul Sharma,1,0,17,0,17,0,2,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/35928.html
2016,980943,SRH v RPS,SRH,RPS,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,MC Henriques,Moises Henriques,2,0,16,1,8,5,1,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/5961.html
2016,980945,DC v GL,DC,GL,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,Z Khan,Zaheer Khan,4,0,48,0,12,6,5,2,0,0,TRUE,https://www.espncricinfo.com/ci/content/player/30102.html
2016,980945,DC v GL,DC,GL,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,S Nadeem,Shahbaz Nadeem,4,0,32,0,8,8,2,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/31872.html
2016,980945,DC v GL,DC,GL,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,CH Morris,Chris Morris,4,0,35,2,8.75,7,3,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/439952.html
2016,980945,DC v GL,DC,GL,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,A Mishra,Amit Mishra,3,0,27,0,9,5,3,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/31107.html
2016,980945,DC v GL,DC,GL,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,Imran Tahir,Imran Tahir,4,0,24,3,6,9,1,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/40618.html
2016,980945,DC v GL,DC,GL,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,JP Duminy,Jean-Paul Duminy,1,0,4,1,4,2,0,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/44932.html
2016,980945,DC v GL,DC,GL,GL,"Arun Jaitley Stadium, Delhi",Delhi,India,2,P Kumar,Praveen Kumar,4,0,13,0,3.25,13,0,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/30732.html
2016,980945,DC v GL,DC,GL,GL,"Arun Jaitley Stadium, Delhi",Delhi,India,2,DS Kulkarni,Dhawal Kulkarni,4,1,19,3,4.75,14,3,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/277955.html
2016,980945,DC v GL,DC,GL,GL,"Arun Jaitley Stadium, Delhi",Delhi,India,2,DJ Bravo,Dwayne Bravo,4,0,40,1,10,7,4,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/51439.html
2016,980945,DC v GL,DC,GL,GL,"Arun Jaitley Stadium, Delhi",Delhi,India,2,SK Raina,Suresh Raina,2,0,17,0,8.5,2,2,0,0,0,TRUE,https://www.espncricinfo.com/ci/content/player/33335.html
2016,980945,DC v GL,DC,GL,GL,"Arun Jaitley Stadium, Delhi",Delhi,India,2,DR Smith,Dwayne Smith,2,0,26,0,13,1,0,3,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/53118.html
2016,980945,DC v GL,DC,GL,GL,"Arun Jaitley Stadium, Delhi",Delhi,India,2,JP Faulkner,James Faulkner,2,0,23,1,11.5,3,1,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/270484.html
2016,980945,DC v GL,DC,GL,GL,"Arun Jaitley Stadium, Delhi",Delhi,India,2,RA Jadeja,Ravindra Jadeja,1,0,14,0,14,0,1,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/234675.html
2016,980945,DC v GL,DC,GL,GL,"Arun Jaitley Stadium, Delhi",Delhi,India,2,PV Tambe,Pravin Tambe,1,0,17,0,17,1,0,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/587152.html
2016,980947,MI v KKR,MI,KKR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,TG Southee,Tim Southee,4,0,38,2,9.5,7,5,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/232364.html
2016,980947,MI v KKR,MI,KKR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,MJ McClenaghan,Mitchell McClenaghan,4,0,33,1,8.25,7,4,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/319439.html
2016,980947,MI v KKR,MI,KKR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,JJ Bumrah,Jasprit Bumrah,4,0,34,0,8.5,9,3,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/625383.html
2016,980947,MI v KKR,MI,KKR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,Harbhajan Singh,Harbhajan Singh,4,0,32,1,8,4,2,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/29264.html
2016,980947,MI v KKR,MI,KKR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,HH Pandya,Hardik Pandya,2,0,15,1,7.5,3,2,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/625371.html
2016,980947,MI v KKR,MI,KKR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,KH Pandya,Krunal Pandya,2,0,21,0,10.5,1,1,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/471342.html
2016,980947,MI v KKR,MI,KKR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2,JD Unadkat,Jaydev Unadkat,3,0,49,0,16.33,5,3,5,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/390484.html
2016,980947,MI v KKR,MI,KKR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2,UT Yadav,Umesh Yadav,2,0,19,1,9.5,4,3,0,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/376116.html
2016,980947,MI v KKR,MI,KKR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2,Shakib Al Hasan,Shakib Al Hasan,4,0,30,1,7.5,9,3,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/56143.html
2016,980947,MI v KKR,MI,KKR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2,SP Narine,Sunil Narine,4,0,22,2,5.5,11,3,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/230558.html
2016,980947,MI v KKR,MI,KKR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2,R Sathish,Rajagopal Sathish,2,0,30,0,15,3,1,3,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/33870.html
2016,980947,MI v KKR,MI,KKR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2,AD Russell,Andre Russell,3,0,28,0,9.33,5,5,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/276298.html
2016,980949,RPS v GL,RPS,GL,GL,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,P Kumar,Praveen Kumar,4,0,37,0,9.25,8,6,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/30732.html
2016,980949,RPS v GL,RPS,GL,GL,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,DS Kulkarni,Dhawal Kulkarni,3,0,25,0,8.33,4,3,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/277955.html
2016,980949,RPS v GL,RPS,GL,GL,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,RA Jadeja,Ravindra Jadeja,4,0,37,0,9.25,7,0,3,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/234675.html
2016,980949,RPS v GL,RPS,GL,GL,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,S Kaushik,Shivil Kaushik,3,0,32,0,10.66,5,2,2,0,1,FALSE,https://www.espncricinfo.com/ci/content/player/917213.html
2016,980949,RPS v GL,RPS,GL,GL,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,JP Faulkner,James Faulkner,2,0,22,0,11,0,1,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/270484.html
2016,980949,RPS v GL,RPS,GL,GL,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,DJ Bravo,Dwayne Bravo,4,0,40,1,10,4,3,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/51439.html
2016,980949,RPS v GL,RPS,GL,RPS,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,JA Morkel,Albie Morkel,2,0,30,0,15,4,4,1,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/46248.html
2016,980949,RPS v GL,RPS,GL,RPS,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,AB Dinda,Ashok Dinda,4,0,40,2,10,8,5,0,3,0,FALSE,https://www.espncricinfo.com/ci/content/player/227712.html
2016,980949,RPS v GL,RPS,GL,RPS,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,NLTC Perera,Thisara Perera,4,0,41,2,10.25,5,6,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/233514.html
2016,980949,RPS v GL,RPS,GL,RPS,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,R Ashwin,Ravichandran Ashwin,4,0,37,0,9.25,4,5,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/26421.html
2016,980949,RPS v GL,RPS,GL,RPS,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,R Bhatia,Rajat Bhatia,3,0,26,1,8.66,3,1,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/26907.html
2016,980949,RPS v GL,RPS,GL,RPS,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,M Ashwin,Murugan Ashwin,3,0,22,0,7.33,6,1,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/528067.html
2016,980951,DC v KKR,DC,KKR,KKR,"Arun Jaitley Stadium, Delhi",Delhi,India,1,AD Russell,Andre Russell,4,0,26,3,6.5,12,2,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/276298.html
2016,980951,DC v KKR,DC,KKR,KKR,"Arun Jaitley Stadium, Delhi",Delhi,India,1,JO Holder,Jason Holder,4,0,35,0,8.75,9,4,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/391485.html
2016,980951,DC v KKR,DC,KKR,KKR,"Arun Jaitley Stadium, Delhi",Delhi,India,1,SP Narine,Sunil Narine,3,0,22,1,7.33,9,4,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/230558.html
2016,980951,DC v KKR,DC,KKR,KKR,"Arun Jaitley Stadium, Delhi",Delhi,India,1,UT Yadav,Umesh Yadav,3,0,33,3,11,7,4,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/376116.html
2016,980951,DC v KKR,DC,KKR,KKR,"Arun Jaitley Stadium, Delhi",Delhi,India,1,GB Hogg,Brad Hogg,4,0,39,0,9.75,1,0,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/5681.html
2016,980951,DC v KKR,DC,KKR,KKR,"Arun Jaitley Stadium, Delhi",Delhi,India,1,PP Chawla,Piyush Chawla,2,0,24,0,12,1,3,0,0,1,FALSE,https://www.espncricinfo.com/ci/content/player/32966.html
2016,980951,DC v KKR,DC,KKR,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,Z Khan,Zaheer Khan,3.3,0,21,3,6,9,2,0,1,0,TRUE,https://www.espncricinfo.com/ci/content/player/30102.html
2016,980951,DC v KKR,DC,KKR,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,Mohammed Shami,Mohammed Shami,4,0,33,0,8.25,7,3,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/481896.html
2016,980951,DC v KKR,DC,KKR,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,CH Morris,Chris Morris,3,0,19,1,6.33,5,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/439952.html
2016,980951,DC v KKR,DC,KKR,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,CR Brathwaite,Carlos Brathwaite,4,0,47,3,11.75,3,4,1,0,2,FALSE,https://www.espncricinfo.com/ci/content/player/457249.html
2016,980951,DC v KKR,DC,KKR,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,A Mishra,Amit Mishra,4,0,36,1,9,10,3,2,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/31107.html
2016,980953,SRH v RCB,SRH,RCB,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,KW Richardson,Kane Richardson,4,0,45,2,11.25,10,3,4,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/272262.html
2016,980953,SRH v RCB,SRH,RCB,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,SR Watson,Shane Watson,4,0,33,1,8.25,5,4,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/8180.html
2016,980953,SRH v RCB,SRH,RCB,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,Parvez Rasool,Parvez Rasool,4,0,33,0,8.25,6,3,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/378496.html
2016,980953,SRH v RCB,SRH,RCB,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,VR Aaron,Varun Aaron,3,0,27,0,9,6,4,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/360911.html
2016,980953,SRH v RCB,SRH,RCB,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,HV Patel,Harshal Patel,1,0,16,0,16,4,2,1,1,1,FALSE,https://www.espncricinfo.com/ci/content/player/390481.html
2016,980953,SRH v RCB,SRH,RCB,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,T Shamsi,Tabraiz Shamsi,4,0,39,1,9.75,6,3,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/379145.html
2016,980953,SRH v RCB,SRH,RCB,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,A Nehra,Ashish Nehra,4,0,32,1,8,5,2,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/31820.html
2016,980953,SRH v RCB,SRH,RCB,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,B Kumar,Bhuvneshwar Kumar,4,0,36,1,9,6,5,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/326016.html
2016,980953,SRH v RCB,SRH,RCB,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,Mustafizur Rahman,Mustafizur Rahman,4,0,34,1,8.5,8,1,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/330902.html
2016,980953,SRH v RCB,SRH,RCB,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,BB Sran,Barinder Sran,4,0,36,1,9,7,3,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/537126.html
2016,980953,SRH v RCB,SRH,RCB,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,MC Henriques,Moises Henriques,4,0,40,1,10,5,3,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/5961.html
2016,980955,GL v PBKS,GL,PBKS,GL,"Saurashtra Cricket Association Stadium, Rajkot",Rajkot,India,1,P Kumar,Praveen Kumar,2.5,0,25,2,8.82,7,4,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/30732.html
2016,980955,GL v PBKS,GL,PBKS,GL,"Saurashtra Cricket Association Stadium, Rajkot",Rajkot,India,1,DS Kulkarni,Dhawal Kulkarni,4,0,28,1,7,9,2,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/277955.html
2016,980955,GL v PBKS,GL,PBKS,GL,"Saurashtra Cricket Association Stadium, Rajkot",Rajkot,India,1,RA Jadeja,Ravindra Jadeja,3,0,28,1,9.33,6,2,1,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/234675.html
